cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
1745;20182300;201823;0;Pergamino 2882;;Pergamino 2882;Inst. Ntra. Sra. de Fátima;I Ntra Sra de Fátima;4918-3778;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101444;96589.7;-58.4476;-34.66
1746;20025300;200253;0;Somellera 1720;;Somellera 1720;Inst. San Judas Tadeo;I San Judas Tadeo;4922-6897;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;102493;98368.9;-58.4361;-34.644
1747;20181700;201817;0;Itaquí 2855;;Itaquí 2855;Jardín Maternal San José;JM San José;4919-1867;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;102132;96703.1;-58.44;-34.659
1748;20210400;202104;0;Avda. Riestra 2860;;Avda. Riestra 2860;Escuela de Arbitros;Esc de Arbitros;4633-2191 4373-2649;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101505;97328.4;-58.4469;-34.6534
1753;20094500;200945;0;Avda. Emilio Castro 6351;Murguiondo 1029;Murguiondo 1029;Inst. San José;I San José;4642-3219;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;LINIERS;HTAL. DR. F. SANTOJANI;95600.2;97718.7;-58.5113;-34.6498
1767;20108800;201088;0;Cosquín 4951;;Cosquín 4951;Inst. Sagrada Familia;I Sagrada Familia;4601-1105;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA RIACHUELO;HTAL. DR. F. SANTOJANI;99011.7;93546.9;-58.4741;-34.6874
1757;20129900;201299;0;Guaminí 1850;;Guaminí 1850;Inst. María Ana Mogas;I María Ana Mogas;4687-0890;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95293.7;96774.7;-58.5146;-34.6583
1754;20000700;200007;0;Avda. Emilio Castro 7142;;Avda. Emilio Castro 7142;Inst. Ntra. Sra. de Luján de los Patriotas;I Luján de los Patriotas;4687-8069 4654-2315;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;94941.1;97303.1;-58.5185;-34.6536
1750;20117100;201171;0;Avda. Piedra Buena 3595;;Avda. Piedra Buena 3595;Inst. Ntra. Sra. de la Paz;I Ntra Sra de la Paz;4602-9300;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97408.3;94969.7;-58.4916;-34.6746
1762;20130500;201305;0;Pilar 1627;Pilar 1657;Pilar 1627/57;Inst. Megly;I Megly;4687-8681;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95904.1;97131;-58.508;-34.6551
1758;20051300;200513;0;Ulrico Schmidl 7432;;Ulrico Schmidl 7432;Inst. San Cosme y San Damián;I San Cosme y San Damián;4687-8368/7217;IniCom - PriCom - MedCom - MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;94936;96897.6;-58.5185;-34.6572
1751;20057100;200571;0;Avda. Piedra Buena 3848;;Avda. Piedra Buena 3848;Inst. Don Orione;I Don Orione;4601-2723 4602-1819;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97818.5;94571.6;-58.4871;-34.6782
1764;20131000;201310;0;Tapalqué 6458;;Tapalqué 6458;Escuela Evangelico de Nueva Chicago;Esc Evangélica de Nueva Chicago;4687-0532;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96142.1;96839.7;-58.5054;-34.6577
1763;20073800;200738;0;Ventura Bosch 6662;;Ventura Bosch 6662;Inst. Ntra. Sra. de las Nieves;I Ntra Sra de Las Nieves;4641-4171/2771;IniCom - PriCom - MedCom - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94783.2;98512.1;-58.5202;-34.6427
1749;20130000;201300;0;Andalgalá 2264;;Andalgalá 2264;Inst. San Felipe Neri;I San Felipe Neri;4687-0685/0713;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96008.9;96355.3;-58.5068;-34.6621
1752;20130600;201306;0;Avda. de los Corrales 7351;;Avda. de los Corrales 7351;Inst. Madre del Buen Consejo;I Madre del Buen Consejo;4687-0529/7095;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95989.7;95694.7;-58.5071;-34.6681
1760;20033100;200331;0;Montiel 3015;;Montiel 3015;Inst. Leopoldo Marechal;I Leopoldo Marechal;4686-0357/4281;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96383;95502.7;-58.5028;-34.6698
1750;20183200;201832;0;Avda. Piedra Buena 3595;;Avda. Piedra Buena 3595;Inst. Superior Ntra. Sra. de la Paz;I Sup Ntra Sra de la Paz;4602-9300;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97408.3;94969.7;-58.4916;-34.6746
1761;20181900;201819;0;Murguiondo 1131;;Murguiondo 1131;Inst. Dr. Raul Juan Gandini;I Dr Gandini;4687-1619;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95689.1;97693;-58.5103;-34.6501
1759;20176900;201769;0;Manuel Artigas 6828;;Manuel Artigas 6828;Inst. Gustavo Adolfo Becquer;I Gustavo Adolfo Becquer;4687-5025;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;95764.3;96991;-58.5095;-34.6564
1755;20189200;201892;0;Tuyutí  6629;;Tuyutí 6629;Colegio Argentino Baldomero Fernández Moreno;Col Arg B F Moreno;4644-2075;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94848.1;98327.5;-58.5195;-34.6443
1610;20214300;202143;0;Dr. José De La Rosa 5732;;Dr. José De La Rosa 5732;Inst. Naciones Unidas;I Naciones Unidas;4638-0152;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;13;8;VILLA LUGANO;HTAL. DR. P. PIÑERO;97998.4;96340.5;-58.4851;-34.6623
1564;20211800;202118;0;Cnel. Ramón L. Falcón 4080;;Cnel. Ramón L. Falcón 4080;Seminario Internacional Teológico Bautista;Seminario Int Teológico Bautista;4636-1737 al 41;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;10;VELEZ SARSFIELD;HTAL. DR. P. PIÑERO;98102.2;99270.9;-58.484;-34.6358
1772;20064100;200641;0;Saladillo 5252;;Saladillo 5252;Inst. Obra de la Conservación de la Fe;I Obra de la Conservación de la Fe;4601-0498 4602-3169;IniCom - PriCom - MedCom - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA RIACHUELO;HTAL. DR. F. SANTOJANI;98689.3;93186.2;-58.4776;-34.6907
1769;20109100;201091;0;Murguiondo 4055;Avda. Tte. Gral. Luis Dellepiane 5730;Avda. Tte. Gral. Luis Dellepiane 5730;Inst. Parroquial Canónigo Honorario Mario Fafian Alsina;I P Canónigo H M Fafián Alsina;4602-6719;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;98709.8;94835.1;-58.4774;-34.6758
1770;20066800;200668;0;Murguiondo 4458;;Murguiondo 4458;Inst. Roberto Arlt;I Roberto Arlt;4601-1252 4602-8238;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99124.4;94482.1;-58.4729;-34.679
1756;20027600;200276;0;Avda. Gral. Paz 16234;;Avda. Gral. Paz 16234;Inst. Amanecer;I Amanecer;4605-4797;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94243.6;97151.4;-58.5261;-34.6549
1771;20190700;201907;0;Murguiondo 4645;;Murguiondo 4645;Inst. ESBA - Villa Lugano;I ESBA - Villa Lugano;4605-2206 4604-0202;IniCom - PriCom - MedCom - MedAdu - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99301.5;94280.4;-58.4709;-34.6808
1118;20170300;201703;0;Dr. Tomás Manuel de Anchorena 719;;Dr. Tomás Manuel de Anchorena 719;Inst. Toratenu;I Toratenu;4961-5255/4656;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104990;103193;-58.4089;-34.6005
1084;20179600;201796;0;Gallo 1215;;Gallo 1215;Escuela de Fotografía Creativa;Esc de Fotografía Creativa;4802-2285 4804-2580;SNUArt;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;104764;103678;-58.4114;-34.5961
545;20120300;201203;0;Jaramillo 2267;Jaramillo 2263;Jaramillo 2263;Inst. Portal del Sol Nueve Lunas;I Portal del Sol Nueve Lunas;4701-9151 4702-7993;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;NUÑEZ;HTAL. DR. PIROVANO;99627.5;109098;-58.4674;-34.5473
1686;20224300;202243;0;Achega 3515;;Achega 3515;Inst. Piedra Libre;I Piedra Libre;4572-2637;IniEsp - PriEsp - Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;16;12;VILLA URQUIZA;HTAL. DR. PIROVANO;96238.3;106721;-58.5043;-34.5687
1181;20225000;202250;0;Bartolomé Mitre 3590;;Bartolomé Mitre 3590;Inst. Nuestro Tiempo;I Nuestro Tiempo;4865-7666 4867-3745;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104230;102176;-58.4172;-34.6096
1259;20224200;202242;0;Venezuela 356;;Venezuela 356;Inst. Superior Octubre;I Sup Octubre;4342-4361 5354-6600;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;4;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108431;101724;-58.3714;-34.6137
1576;20224700;202247;0;Quirno 311;;Quirno 311;Jardín Modelo Mi Patito;J Modelo Mi Patito;4612-0431;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;7;FLORES;HTAL. DR. P. PIÑERO;99429.6;99347.5;-58.4695;-34.6352
1577;20225200;202252;0;Camacuá 219;;Camacuá 219;Inst. Sta. Maria Josefa Rossello;I Sta María Josefa Rossello;4631-7497;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;7;FLORES;HTAL. DR. P. PIÑERO;100526;99884.9;-58.4576;-34.6303
1804;20224600;202246;0;Caracas 325;;Caracas 325;Nueva Escuela de Educación La Obra;Nva Esc de Educ La Obra;4634-0477;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;12;7;FLORES;HTAL. DR. T. ALVAREZ;100106;100436;-58.4621;-34.6253
1616;20224500;202245;0;Saravia 2335;;Saravia 2335;Jardín Virgencita de Lujan;J Virgencita de Luján;4683-7723 4635-7284;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;13;9;PARQUE AVELLANEDA;HTAL. DR. P. PIÑERO;98837.8;96681.2;-58.476;-34.6592
1710;20224400;202244;0;Avda. Mcal. Francisco Solano López 3870;;Avda. Mcal. Francisco Solano López 3870;Inst. San Antonio de Devoto;I San Antonio de Devoto;4501-3500;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;17;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95867.4;103080;-58.5084;-34.6015
1449;20133200;201332;0;Fray Justo Santa María de Oro 2363;;Fray Justo Santa María de Oro 2363;Inst. Privado Colegio Palermo;I Priv Palermo;4775-3341 4777-2935;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103462;105376;-58.4256;-34.5808
1088;20228000;202280;0;Uruguay 412;;Uruguay 412;Jardín Materno Infantil Colegio de Abogados;JMI Colegio de Abogado;4379-8700 int. 2002/247;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;107016;102822;-58.3868;-34.6038
1089;20228100;202281;0;Montevideo 752;Montevideo 756;Montevideo 752/6;La Pata Cata;La Pata Cata;4812-4766;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106746;103236;-58.3898;-34.6001
1183;20228200;202282;0;Aráoz 1027;Araoz 1035;Aráoz 1027/35;Inst. Juana de Arco;I Juana de Arco;4778-0769;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;103044;103729;-58.4301;-34.5956
1184;20228300;202283;0;Boulogne Sur Mer 626;;Boulogne Sur Mer 626;Casa de la Educación;Casa de la Educación;4963-5829;PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105223;102934;-58.4064;-34.6028
1638;20228400;202284;0;Charlone 573;;Charlone 573;Inst. Sta. Teresa de los Andes;I Sta Teresa de los Andes;4553-8068;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;14;15;CHACARITA;HTAL. DR, E. TORNÚ;101049;105187;-58.4519;-34.5825
1104;20228700;202287;0;Paraguay 1583;;Paraguay 1589;Centro de Organizadores de Eventos;C Organizadores Eventos;4814-2285;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106777;103426;-58.3894;-34.5984
1091;20228900;202289;0;Junín 234;;Junín 234;Inst. Privado ELLAB - Taller de Idiomas;I Priv ELLAB  Taller de Idiomas;5238-3000/29;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106116;102490;-58.3966;-34.6068
1087;20229000;202290;0;San Martín 491;;San Martín 491 - Piso 1°;Inst. Asociación Profesionales de Medios;I Asoc Prof de Medios;4393-4741/0237;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108209;102991;-58.3738;-34.6023
1452;20229500;202295;0;Thames 2486;;Thames 2486 1° Piso;Inst. Privado de Psicología Social del Sur;I P Psicología Social del Sur;4776-0777;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103789;105325;-58.422;-34.5813
1450;20229600;202296;0;Avda. Luis M. Campos 726;;Avda. Luis M. Campos 726 4° piso;Inst. Técnico Superior de Sanidad;I Téc Superior de Sanidad;4778-3039;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. DR. PIROVANO;102495;106560;-58.4361;-34.5701
1729;20204800;202048;0;Irigoyen 1294;;Irigoyen 1294;Escuela Infantil La Casita del Sol;EI La Casita del Sol;4642-2339;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;18;10;VERSALLES;HTAL. VELEZ SARSFIELD;95126.8;100077;-58.5164;-34.6286
1709;20204900;202049;0;Lascano 2776;;Lascano 2776;Inst. Privado Los Altos;IP Los Altos;4501-2404;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;98145.1;102566;-58.4835;-34.6061
1095;20222500;202225;0;Avda. Callao 384;Avda. Corrientes 1814;Avda. Callao 384;Inst. Profesional de Ciencias de la Comercialización;I Prof de C de la Comercialización;;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106499;102722;-58.3925;-34.6047
1542;20232000;202320;0;O'Higgins 4771;;O'Higgins 4771;El Jardín de los Mirasoles;El Jardín de los Mirasoles;4703-5781;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;10;13;NUÑEZ;HTAL. DR. PIROVANO;99329.8;110105;-58.4706;-34.5382
1365;20232200;202322;0;Primera Junta 3337;;Primera Junta 3337;Centro Educativo Terapéutico;CEREP;4612-0414/4988;PriEsp;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;7;FLORES;HTAL. DR. P. PIÑERO;99922.3;98449.1;-58.4641;-34.6432
1238;20232400;202324;0;Salta 239;;Salta 239;Image Campus Educación Avanzada en Medios Digitales;Image Campus;4383-2244/2992;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;107323;101983;-58.3835;-34.6114
1073;20232700;202327;0;Riobamba 650;;Riobamba 650;Inst. Superior de Educación para la Salud y el Derecho;I Sup de Educ para la Salud;4373-6633;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106331;103084;-58.3943;-34.6015
1188;20232900;202329;0;Arenales 2918;;Arenales 2918;Tierra Fertil;Tierra Fertil;4826-6598;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105207;104272;-58.4065;-34.5908
1304;20233000;202330;0;Avda. Belgrano 3655;;Avda. Belgrano 3655;Escuela Popular de Musica SADeM;Esc Pop de Música SADeM;4956-0673;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;5;ALMAGRO;HTAL. DR. C.G. DURAND;104171;101516;-58.4178;-34.6156
1260;20233100;202331;0;Suárez 1301;;Suárez 1301;Fundación Alfredo L. Palacios;Fund Alfredo L Palacios;4301-2586;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108491;99021.2;-58.3707;-34.6381
1189;20233300;202333;0;Avda. Estado de Israel 4126;;Avda. Estado de Israel 4126;Primera Escuela Argentina de Efectos Especiales;Esc Arg de Efectos Especiales;4867-0440;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103628;103471;-58.4238;-34.598
1366;20233400;202334;0;Valle 584;;Valle 584;Mundo Ecologico;Mundo Ecológico;4922-9301;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102528;100512;-58.4357;-34.6247
1099;20233500;202335;0;Montevideo 968;;Montevideo 968;Inst. Argentino de Gastronomía;I Arg de Gastronomía;4816-1414 4811-6670;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106737;103505;-58.3899;-34.5977
1453;20233600;202336;0;Malabia 1141;;Malabia 1141;Escuela de Fotografía Motivarte;Esc de Fotografia Motivarte;4773-1818;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102896;103911;-58.4317;-34.594
2303;20233800;202338;0;Avda. de Mayo 776;;Avda. de Mayo 776 - Piso 3°;Inst. Superior Crónica;I Sup Crónica;4331-3321;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;107881;102254;-58.3774;-34.6089
