cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
129;20215600;202156;0;Pte. Luis Sáenz Peña 1215;Pte. Luis Sáenz Peña - Avda. San Juan;Pte. Luis Sáenz Peña 1215;Centro Educativo Complementario de Idiomas Extranjeros Nº 03;CECIE 03;4305-0468;Otras;Centro Educ. Complementario de Idioma;1;Dir de Educación Primaria;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;106969;100735;-58.3873;-34.6226
130;20007100;200071;0;Pte. Luis Sáenz Peña 463;;Pte. Luis Sáenz Peña 463;Esc. Primaria Común Nº 14 Gral. Mariano Necochea;EPjc 14;4383-9105;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106941;101669;-58.3876;-34.6142
130;20183400;201834;0;Pte. Luis Sáenz Peña 463;;Pte. Luis Sáenz Peña 463;Instituto de Formación Técnica Superior Nº 22 Dr. Pedro Riu;IFTS 22;4383-9105;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106941;101669;-58.3876;-34.6142
131;20029002;200290;2;México 2383;;México 2383;Jardín de Infantes Nucleado B (EPCjs 15/03º);JIN B (15);4942-6243;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105804;101446;-58.4;-34.6162
131;20028900;200289;0;México 2383;;México 2383;Esc. Primaria Común Nº 15 Francisco Narciso de Laprida;EPjs 15;4942-6243;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105804;101446;-58.4;-34.6162
131;20141300;201413;0;México 2383;;México 2383;Centro Educativo de Nivel Secundario N° 50;CENS 50;4942-6243;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105804;101446;-58.4;-34.6162
569;20076401;200764;1;San Pedrito 1137;;San Pedrito 1137;Curso Vocacional de Folklore Nº 01;CV Folk 01;4612-6188;Otras;Escuela de Danzas;1;Dir de Educación Artística;11;7;FLORES;HTAL. DR. P. PIÑERO;100270;98429.8;-58.4604;-34.6434
131;20076406;200764;6;México 2383;;México 2383;Curso Vocacional de Folklore Nº 06;CV Folk 06;4942-6243 4941-2054;Otras;Escuela de Danzas;1;Dir de Educación Artística;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105804;101446;-58.4;-34.6162
132;20124000;201240;0;Salta 1226;Salta 1222 - Salta 1228;Salta 1226;Esc. Primaria Común Nº 16 Eustaquio Cardenas;EPjc 16;4305-1244;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;107380;100735;-58.3828;-34.6226
132;20001500;200015;0;Salta 1226;Salta 1222 - Salta 1228;Salta 1226;Esc. Primaria p/Adultos Nº 16 Eustaquio Cárdenas;EPA 16;4305-1244/0523;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;107380;100735;-58.3828;-34.6226
133;20063401;200634;1;Avda. Entre Ríos 1341;Cochabamba 1834;Cochabamba 1834;Jardín de Infantes Nucleado A (EPCjc 21/03º);JIN A (21);4304-7365/0636;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106579;100526;-58.3916;-34.6245
133;20063500;200635;0;Avda. Entre Ríos 1341;Cochabamba 1834;Avda. Entre Ríos 1341;Esc. Primaria Común Nº 21 Carlos Pellegrini;EPjc 21;4304-0636 4941-0636;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106579;100526;-58.3916;-34.6245
133;20002100;200021;0;Avda. Entre Ríos 1341;Cochabamba 1834;Avda. Entre Ríos 1341;Centro Educativo de Nivel Secundario N° 44;CENS 44;4304-0636 4373-0326;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106579;100526;-58.3916;-34.6245
134;20063402;200634;2;Avda. Entre Ríos 1359;;Avda. Entre Ríos 1359;Jardín de Infantes Nucleado A (EPCjs 22/03º);JIN A (22);4304-7365/0636;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106580;100502;-58.3915;-34.6247
134;20150000;201500;0;Avda. Entre Ríos 1359;;Avda. Entre Ríos 1359;Esc. Primaria Común Nº 22 Carlos Pellegrini;EPjs 22;4304-7365;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106580;100502;-58.3915;-34.6247
134;20045200;200452;0;Avda. Entre Ríos 1359;;Avda. Entre Ríos 1359;Esc. Primaria p/Adultos Nº 22 Carlos Pellegrini;EPA 22;4304-7365;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106580;100502;-58.3915;-34.6247
135;20029000;200290;0;Pasco 961;;Pasco 961;Jardín de Infantes Nucleado B (EPCjc 23/03º) [Sede];JIN B (23) (s);4308-2075;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106040;100995;-58.3974;-34.6203
135;20114800;201148;0;Pasco 961;;Pasco 961;Esc. Primaria Común Nº 23 Gral. Viamonte;EPjc 23;4941-9624 4308-0357;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106040;100995;-58.3974;-34.6203
135;20045300;200453;0;Pasco 961;;Pasco 961;Centro Educativo de Nivel Secundario N° 37 sede;CENS 37 s;4941-9624;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106040;100995;-58.3974;-34.6203
136;20063400;200634;0;Avda. San Juan 2277;Avda. San Juan S/N;Avda. San Juan 2277;Jardín de Infantes Nucleado A (EPCjc 25/03º) [Sede];JIN A (25) (s);4941-0916;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106053;100695;-58.3973;-34.623
136;20041000;200410;0;Avda. San Juan 2277;Avda. San Juan S/N;Avda. San Juan 2277;Esc. Primaria Común Nº 25 Gervasio Posadas;EPjc 25;4941-8450;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106053;100695;-58.3973;-34.623
136;20053700;200537;0;Avda. San Juan 2277;Avda. San Juan S/N;Avda. San Juan 2277;Esc. Primaria p/Adultos Nº 25 Gervasio Posadas;EPA 25;4941-8450;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106053;100695;-58.3973;-34.623
136;20001900;200019;0;Avda. San Juan 2277;Avda. San Juan S/N;Avda. San Juan 2277;Centro Educativo de Nivel Secundario N° 59;CENS 59;4941-0916;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106053;100695;-58.3973;-34.623
136;20084416;200844;16;Avda. San Juan 2277;Avda. San Juan S/N;Avda. San Juan 2277;Curso Vocacional de Danza y Expresión Corporal Infantil Nº 05;CV Dan Inf 05;4941-0916;Otras;Escuela de Danzas;1;Dir de Educación Artística;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106053;100695;-58.3973;-34.623
137;20053800;200538;0;Avda. San Juan 1545;Avda. San Juan 1543;Avda. San Juan 1545 piso 2°;Centro Educativo de Nivel Secundario N° 18;CENS 18;4304-9938;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;106922;100765;-58.3878;-34.6224
137;20062800;200628;0;Avda. San Juan 1545;Avda. San Juan 1543;Avda. San Juan 1545;Colegio Nº 01 Bernardino Rivadavia;Col 01;4304-2574/9938;MedCom;Colegio;1;Dir de Educación Media;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;106922;100765;-58.3878;-34.6224
137;20160600;201606;0;Avda. San Juan 1545;Avda. San Juan 1543;Avda. San Juan 1545;Esc. de Comercio Nº 36 Isaac Halperin;EC 36;4304-2574/9938;MedAdu;Escuela de Comercio;1;Dir de Educación Media;3;1;CONSTITUCION;HTAL. DR. J.M. RAMOS MEJÍA;106922;100765;-58.3878;-34.6224
138;20124500;201245;0;Chacabuco 922;;Chacabuco 922;Colegio Nº 07 Juan Martín de Pueyrredon;Col 07;4362-0055/5737;MedCom;Colegio;1;Dir de Educación Media;3;1;SAN TELMO;HTAL. DR. C. ARGERICH;108033;101159;-58.3757;-34.6188
139;20101600;201016;0;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Centro Educativo de Nivel Secundario N° 04;CENS 04;4381-2531/7416;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
139;20146000;201460;0;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Centro Educativo de Nivel Secundario N° 27;CENS 27;4381-5271/3992/7416;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
139;20065200;200652;0;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Esc. de Comercio Nº 05 José de San Martín;EC 05;4381-2531/7416;MedCom;Escuela de Comercio;1;Dir de Educación Media;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
139;20115300;201153;0;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Instituto de Formación Técnica Superior Nº 10;IFTS 10;4381-5271;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
139;20236700;202367;0;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Instituto de Formación Técnica Superior Nº 24;IFTS 24;4381-7416;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
139;20236301;202363;1;Avda. Entre Ríos 757;Avda. Entre Ríos 751;Avda. Entre Ríos 757;Centro de Actividades Infantiles y Juveniles Club Balvanera;CAIyJ Balvanera;4381-2531;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106548;101304;-58.3919;-34.6175
140;20150100;201501;0;Moreno 2135;;Moreno 2135;Esc. de Comercio Nº 34 Monseñor Miguel de Andrea;EC 34;4952-1201/3257;MedCom;Escuela de Comercio;1;Dir de Educación Media;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106120;101819;-58.3966;-34.6129
141;20124100;201241;0;Avda. Independencia 668;;Avda. Independencia 668;Esc. de Educ. Espec. Nº 14 Constancio C. Vigil;EEE 14;4361-0828/9051;IniEsp - PriEsp;Escuela de Educación Especial;1;Dir de Educación Especial;3;1;SAN TELMO;HTAL. DR. C. ARGERICH;108062;101306;-58.3754;-34.6175
143;20191400;201914;0;Avda. Independencia 672;;Avda. Independencia 672;Esc. de Educ. Espec. para la Form. Laboral Nº 37 Francisco Gatti;EEE-p-FL 37;4361-9407;Otras;Escuela de Educación Especial para la Formación Laboral;1;Dir de Educación Especial;3;1;SAN TELMO;HTAL. DR. C. ARGERICH;108055;101305;-58.3755;-34.6175
142;20193800;201938;0;Avda. San Juan 2128;;Avda. San Juan 2128;Esc. de Educ. Espec .para la Form. Laboral Nº 22 Pedro B. Palacios Almafuerte;EEE-p-FL 22;4305-6925;Otras;Escuela de Educación Especial para la Formación Laboral;1;Dir de Educación Especial;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106233;100680;-58.3953;-34.6231
142;20197600;201976;0;Avda. San Juan 2128;;Avda. San Juan 2128;CENOF Centro Integrador Almafuerte;CENOF Almafuerte;4305-6925;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106233;100680;-58.3953;-34.6231
144;20075200;200752;0;Piedras 1430;Piedras s/n;Piedras 1430;Esc. de Recuperación Nº 03;ER 03;4300-5599;PriEsp;Escuela de Recuperación;1;Dir de Educación Especial;3;1;SAN TELMO;HTAL. DR. C. ARGERICH;107968;100432;-58.3764;-34.6253
202;20079300;200793;0;Avda. Almte. Brown y Espinosa;;Avda. Almte. Brown 473;Esc. de Recuperación Nº 04;ER 04;;PriEsp;Escuela de Recuperación;1;Dir de Educación Especial;4;4;BOCA;HTAL. DR. C. ARGERICH;109067;99909.4;-58.3644;-34.63
180;20032300;200323;0;Brandsen 1057;Hernandarias 810;Brandsen 1057;Centro Educativo de Nivel Secundario N° 39;CENS 39;4301-1944;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;108782;99136.5;-58.3675;-34.637
181;20152202;201522;2;Suárez 1145;Suarez 1131 - Brandsen s/n;Suárez 1145;Jardín de Infantes Nucleado C (EPCjc 13/04º);JIN C (13);4301-0912;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;4;4;BOCA;HTAL. DR. C. ARGERICH;108677;99020.5;-58.3687;-34.6381
181;20052300;200523;0;Suárez 1145;Suarez 1131 - Brandsen s/n;Suárez 1145;Esc. Primaria Común Nº 13 República de Chile;EPjc 13;4301-0912;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;4;BOCA;HTAL. DR. C. ARGERICH;108677;99020.5;-58.3687;-34.6381
181;20032200;200322;0;Suárez 1145;Suarez 1131 - Brandsen s/n;Suárez 1145;Esc. Primaria p/Adultos Nº 13 Republica de Chile;EPA 13;4301-0912;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;108677;99020.5;-58.3687;-34.6381
182;20060604;200606;4;Necochea 1136;;Necochea 1136;Jardín de Infantes Nucleado B (EPCjc 14/04º);JIN B (14);4301-4098;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;4;4;BOCA;HTAL. DR. C. ARGERICH;109680;99445;-58.3577;-34.6342
182;20059600;200596;0;Necochea 1136;;Necochea 1136;Esc. Primaria Común Nº 14 Agustin Rafael Caffarena;EPjc 14;4301-4098;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;4;BOCA;HTAL. DR. C. ARGERICH;109680;99445;-58.3577;-34.6342
183;20153200;201532;0;Hernandarias 556;;Hernandarias 556;Esc. Primaria Común Nº 18 Provincia de La Rioja;EPjc 18;4362-6621;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;4;BOCA;HTAL. DR. C. ARGERICH;108708;99480.5;-58.3683;-34.6339
184;20152203;201522;3;Río Cuarto 1249;;Río Cuarto 1249;Jardín de Infantes Nucleado C (EPCjc 19/04º);JIN C (19);4301-0301;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;4;4;BOCA;HTAL. DR. C. ARGERICH;108809;97955.5;-58.3672;-34.6477
184;20001100;200011;0;Río Cuarto 1249;;Río Cuarto 1249;Esc. Primaria Común Nº 19 República Italiana;EPjc 19;4301-0301;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;4;BOCA;HTAL. DR. C. ARGERICH;108809;97955.5;-58.3672;-34.6477
2144;20052800;200528;0;Perú 946;Perú 946;Perú 946;Esc. Primaria Común Nº 21 Hipolito Vieytes;EPjs 21;4362-8688 4361-7080;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108174;101136;-58.3742;-34.619
186;20060700;200607;0;Humberto I° 343;;Humberto I° 343;Esc. Primaria Común Nº 22 Dr. Guillermo Rawson;EPjc 22;4361-1431;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108500;100960;-58.3706;-34.6206
186;20215700;202157;0;Humberto I° 343;;Humberto I° 343;Centro Educativo Complementario de Idiomas Extranjeros Nº 04;CECIE 04;4361-1431;Otras;Centro Educ. Complementario de Idioma;1;Dir de Educación Primaria;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108500;100960;-58.3706;-34.6206
187;20152204;201522;4;California 1925;;California 1925;Jardín de Infantes Nucleado C (EPCjs 24/04º);JIN C (24);4301-5133;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108030;98008.5;-58.3757;-34.6472
187;20005300;200053;0;California 1925;;California 1925;Esc. Primaria Común Nº 24 Presidente Derqui;EPjs 24;4301-5133;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108030;98008.5;-58.3757;-34.6472
188;20178200;201782;0;Avda. San Juan 353;Balcarce S/N;Avda. San Juan 353;Jardín de Infantes Integral N° 9 DE4;JII 9/04;4361-1942;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108516;100844;-58.3704;-34.6216
188;20050400;200504;0;Avda. San Juan 353;Balcarce S/N;Avda. San Juan 353;Esc. Primaria Común Nº 26 Hipolito Yrigoyen;EPjc 26;4361-6823;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108516;100844;-58.3704;-34.6216
189;20175100;201751;0;Defensa 1431;Defensa 1427;Defensa 1431;Esc. Primaria Común Nº 27 Deán Funes;EPjc 27;4362-0200;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108431;100507;-58.3714;-34.6247
189;20198800;201988;0;Defensa 1431;Defensa 1427;Defensa 1431;CENOF Centro Defensa;CENOF Defensa;4362-0200;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108431;100507;-58.3714;-34.6247
190;20152200;201522;0;José Aarón Salmún Feijóo 1073;;José Aarón Salmún Feijóo 1073;Jardín de Infantes Nucleado C (EPCjc 28/04º) [Sede];JIN C (28) (s);4302-7143;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;4;4;BARRACAS;HTAL. DR. C. ARGERICH;107842;98352.5;-58.3778;-34.6441
190;20158100;201581;0;José Aarón Salmún Feijóo 1073;;José Aarón Salmún Feijóo 1073;Esc. Primaria Común Nº 28 Francisco Pascasio Moreno;EPjc 28;4301-9421;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;4;4;BARRACAS;HTAL. DR. C. ARGERICH;107842;98352.5;-58.3778;-34.6441
191;20062600;200626;0;Gral. Gregorio Aráoz de Lamadrid 676;;Gral. Gregorio Aráoz de Lamadrid 676;Esc. Primaria p/Adultos Nº 29 Manuel Belgrano;EPA 29;4301-5096 4302-4335;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;109319;98961.4;-58.3617;-34.6386
191;20049800;200498;0;Gral. Gregorio Aráoz de Lamadrid 676;;Gral. Gregorio Aráoz de Lamadrid 676;Centro Educativo de Nivel Secundario N° 45;CENS 45;4302-4335;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;109319;98961.4;-58.3617;-34.6386
178;20059500;200595;0;Avda. Don Pedro de Mendoza 1835;;Gral. Gregorio Aráoz de Lamadrid 648;Jardín de Infantes Integral Nº 01/04º Benito Quinquela Martin;JII 01/04;4301-4038;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;4;4;BOCA;HTAL. DR. C. ARGERICH;109341;98973.4;-58.3614;-34.6385
193;20128800;201288;0;Benito Quinquela Martín 1649;Montes de Oca 1356 - Benito Quinquela Martín esq. Isabel la Catolica;Benito Quinquela Martín 1649;Colegio Nº 11 Hipólito Yrigoyen;Col 11;4301-7606/2;MedCom;Colegio;1;Dir de Educación Media;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108274;98426.5;-58.3731;-34.6434
193;20062300;200623;0;Benito Quinquela Martín 1649;Montes de Oca 1356 - Benito Quinquela Martín esq. Isabel la Catolica;Benito Quinquela Martín 1649;Esc. de Comercio Nº 01 Joaquín V. Gonzalez;EC 01;4301-9677/3918/4341;MedCom - MedAdu;Escuela de Comercio;1;Dir de Educación Media;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108274;98426.5;-58.3731;-34.6434
194;20046900;200469;0;Bolívar 346;Bolívar 342;Bolívar 346;Esc. Politécnica Manuel Belgrano;ET M Belgrano;4331-7187;MedCom;Escuela Técnica;1;Dir de Educación Técnica;4;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108260;101925;-58.3732;-34.6119
195;20058300;200583;0;Avda. Paseo Colón 650;Mexico 15 - Mexico 148;Avda. Paseo Colón 650;Esc. Técnica Nº 01 Ing. Otto Krause;ET 01;4331-6444;MedCom - Otras;Escuela Técnica - CAET;1;Dir de Educación Técnica;4;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108673;101551;-58.3687;-34.6152
196;20049900;200499;0;Avda. Don Pedro de Mendoza 1777;Palos 848 - Gral. G. Araoz de Lamadrid 570;Avda. Don Pedro de Mendoza 1777;Esc. Técnica Nº 31 Maestro Quinquela;ET 31;4301-1775;MedCom;Escuela Técnica;1;Dir de Educación Técnica;4;4;BOCA;HTAL. DR. C. ARGERICH;109483;98931.4;-58.3599;-34.6389
197;20118400;201184;0;Wenceslao Villafañe 1342;Azara 305;Wenceslao Villafañe 1342;Esc. de Bellas Artes Manuel Belgrano;EBArt M Belgrano;4362-0598/0853;MedCom - MedAdu - MedArt - Otras;Escuela de Bellas Artes;1;Dir de Educación Artística;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108418;99376.5;-58.3715;-34.6349
2181;20076432;200764;32;Jean Jaurés 735;;Jean Jaurés 735;Curso Vocacional de Folklore Nº 23;CV Folk 23;;Otras;Escuela de Danzas;1;Dir de Educación Artística;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105091;103050;-58.4078;-34.6018
198;20201100;202011;0;Río Cuarto 1993;Iriarte 2004;Río Cuarto 1993;Centro de Formación Profesional N° 01;CFP 01;4301-8678/5950;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108046;97695.5;-58.3755;-34.65
199;20152400;201524;0;Bolívar 1235;Bolívar 1251;Bolívar 1235;Esc. de Comercio Nº 04 Baldomero Fernández Moreno;EC 04;4361-8965/7617;MedCom;Escuela de Comercio;1;Dir de Educación Media;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108290;100765;-58.3729;-34.6223
199;20128100;201281;0;Bolívar 1235;Bolívar 1251;Bolívar 1235;Esc. de Comercio Nº 27 Antártida Argentina;EC 27;4361-8965;MedCom;Escuela de Comercio;1;Dir de Educación Media;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108290;100765;-58.3729;-34.6223
